1.25 0.95408
1.25625 0.952167
1.2625 0.950172
1.26875 0.948091
1.275 0.945921
1.28125 0.943659
1.2875 0.941302
1.29375 0.938847
1.3 0.93629
1.30625 0.933628
1.3125 0.930857
1.31875 0.927975
1.325 0.924977
1.33125 0.921861
1.3375 0.918623
1.34375 0.91526
1.35 0.911769
1.35625 0.908146
1.3625 0.904388
1.36875 0.900493
1.375 0.896457
1.38125 0.892279
1.3875 0.887955
1.39375 0.883483
1.4 0.878861
1.40625 0.874088
1.4125 0.869161
1.41875 0.864079
1.425 0.858841
1.43125 0.853447
1.4375 0.847895
1.44375 0.842186
1.45 0.836321
1.45625 0.830299
1.4625 0.824122
1.46875 0.817791
1.475 0.811309
1.48125 0.804677
1.4875 0.797899
1.49375 0.790977
1.5 0.783916
1.50625 0.776718
1.5125 0.76939
1.51875 0.761935
1.525 0.754359
1.53125 0.746668
1.5375 0.738868
1.54375 0.730965
1.55 0.722967
1.55625 0.714879
1.5625 0.70671
1.56875 0.698467
1.575 0.690158
1.58125 0.68179
1.5875 0.673372
1.59375 0.664912
1.6 0.656419
1.60625 0.6479
1.6125 0.639363
1.61875 0.630817
1.625 0.62227
1.63125 0.613729
1.6375 0.605204
1.64375 0.5967
1.65 0.588226
1.65625 0.579788
1.6625 0.571395
1.66875 0.563051
1.675 0.554764
1.68125 0.546539
1.6875 0.538382
1.69375 0.530299
1.7 0.522295
1.70625 0.514373
1.7125 0.506539
1.71875 0.498796
1.725 0.491148
1.73125 0.483598
1.7375 0.476149
1.74375 0.468804
1.75 0.461565
1.75625 0.454433
1.7625 0.447411
1.76875 0.440499
1.775 0.433699
1.78125 0.427012
1.7875 0.420438
1.79375 0.413977
1.8 0.40763
1.80625 0.401397
1.8125 0.395276
1.81875 0.389269
1.825 0.383373
1.83125 0.377589
1.8375 0.371914
1.84375 0.36635
1.85 0.360893
1.85625 0.355543
1.8625 0.350298
1.86875 0.345158
1.875 0.340119
1.88125 0.335182
1.8875 0.330344
1.89375 0.325604
1.9 0.320959
1.90625 0.316409
1.9125 0.31195
1.91875 0.307583
1.925 0.303304
1.93125 0.299112
1.9375 0.295005
1.94375 0.290981
1.95 0.287039
1.95625 0.283177
1.9625 0.279392
1.96875 0.275684
1.975 0.27205
1.98125 0.268489
1.9875 0.264999
1.99375 0.261578
2 0.258225
2.00625 0.254938
2.0125 0.251715
2.01875 0.248555
2.025 0.245457
2.03125 0.242418
2.0375 0.239438
2.04375 0.236515
2.05 0.233648
2.05625 0.230834
2.0625 0.228074
2.06875 0.225365
2.075 0.222706
2.08125 0.220096
2.0875 0.217534
2.09375 0.215019
2.1 0.212549
2.10625 0.210123
2.1125 0.207741
2.11875 0.205401
2.125 0.203102
2.13125 0.200842
2.1375 0.198622
2.14375 0.196441
2.15 0.194296
2.15625 0.192188
2.1625 0.190115
2.16875 0.188076
2.175 0.186072
2.18125 0.1841
2.1875 0.182161
2.19375 0.180252
2.2 0.178375
2.20625 0.176527
2.2125 0.174709
2.21875 0.172919
2.225 0.171157
2.23125 0.169422
2.2375 0.167714
2.24375 0.166032
2.25 0.164375
2.25625 0.162743
2.2625 0.161135
2.26875 0.159551
2.275 0.157991
2.28125 0.156453
2.2875 0.154937
2.29375 0.153442
2.3 0.151969
2.30625 0.150517
2.3125 0.149085
2.31875 0.147673
2.325 0.146281
2.33125 0.144908
2.3375 0.143553
2.34375 0.142217
2.35 0.140898
2.35625 0.139597
2.3625 0.138313
2.36875 0.137047
2.375 0.135796
2.38125 0.134562
2.3875 0.133344
2.39375 0.132141
2.4 0.130953
2.40625 0.129781
2.4125 0.128623
2.41875 0.12748
2.425 0.12635
2.43125 0.125235
2.4375 0.124133
2.44375 0.123045
2.45 0.121969
2.45625 0.120907
2.4625 0.119857
2.46875 0.11882
2.475 0.117794
2.48125 0.116781
2.4875 0.11578
2.49375 0.11479
2.5 0.113811
2.50625 0.112844
2.5125 0.111887
2.51875 0.110942
2.525 0.110007
2.53125 0.109082
2.5375 0.108168
2.54375 0.107263
2.55 0.106369
2.55625 0.105485
2.5625 0.10461
2.56875 0.103744
2.575 0.102888
2.58125 0.102041
2.5875 0.101203
2.59375 0.100374
2.6 0.0995539
2.60625 0.0987421
2.6125 0.0979389
2.61875 0.097144
2.625 0.0963573
2.63125 0.0955788
2.6375 0.0948082
2.64375 0.0940455
2.65 0.0932905
2.65625 0.0925432
2.6625 0.0918034
2.66875 0.091071
2.675 0.0903459
2.68125 0.0896281
2.6875 0.0889173
2.69375 0.0882136
2.7 0.0875168
2.70625 0.0868268
2.7125 0.0861435
2.71875 0.0854668
2.725 0.0847967
2.73125 0.0841331
2.7375 0.0834758
2.74375 0.0828248
2.75 0.0821801
2.75625 0.0815414
2.7625 0.0809088
2.76875 0.0802821
2.775 0.0796613
2.78125 0.0790464
2.7875 0.0784372
2.79375 0.0778336
2.8 0.0772356
2.80625 0.0766432
2.8125 0.0760562
2.81875 0.0754746
2.825 0.0748983
2.83125 0.0743273
2.8375 0.0737614
2.84375 0.0732007
2.85 0.0726451
2.85625 0.0720944
2.8625 0.0715487
2.86875 0.0710079
2.875 0.070472
2.88125 0.0699408
2.8875 0.0694143
2.89375 0.0688924
2.9 0.0683752
2.90625 0.0678625
2.9125 0.0673544
2.91875 0.0668507
2.925 0.0663514
2.93125 0.0658564
2.9375 0.0653657
2.94375 0.0648793
2.95 0.0643971
2.95625 0.0639191
2.9625 0.0634451
2.96875 0.0629753
2.975 0.0625094
2.98125 0.0620476
2.9875 0.0615896
2.99375 0.0611356
3 0.0606854
