0 0 -0.00188091
0 1 -0.00338208
0 2 -0.000740492
0 3 0.000983745
0 4 0.000967159
0 5 0.00036458
0 6 -0.000641778
0 7 -0.00154467
0 8 -0.00182096
0 9 -0.00273129
0 10 -0.00329953
0 11 -0.00319384
0 12 -0.00487398
0 13 -0.00508662
0 14 -0.00562743
0 15 -0.00406566
0 16 -0.00439915
0 17 -0.0047231
0 18 -0.00609045
0 19 -0.0058094
0 20 -0.0058711
0 21 -0.005089
0 22 -0.00508625
0 23 -0.00427149
0 24 -0.00486164
0 25 -0.00394522
0 26 -0.00501059
0 27 -0.00447552
0 28 -0.00495073
0 29 -0.00511222
0 30 -0.00521546
0 31 -0.0041843
0 32 -0.00196935
0 33 -0.00198433
0 34 -0.00241235
0 35 -0.00168614
0 36 -0.000806191
0 37 -0.000792816
0 38 -0.00244564
0 39 -0.00128471

1 0 -0.00338208
1 1 -0.00651653
1 2 -0.00229428
1 3 0.00011172
1 4 0.000113749
1 5 -0.000349266
1 6 -0.00116397
1 7 -0.00208019
1 8 -0.00294813
1 9 -0.00450787
1 10 -0.00560916
1 11 -0.00658885
1 12 -0.00804316
1 13 -0.00997748
1 14 -0.0101921
1 15 -0.00884788
1 16 -0.00887695
1 17 -0.0103632
1 18 -0.0122844
1 19 -0.0129946
1 20 -0.0120252
1 21 -0.0109201
1 22 -0.0102623
1 23 -0.00980714
1 24 -0.00969436
1 25 -0.00893462
1 26 -0.00928014
1 27 -0.00965741
1 28 -0.00924514
1 29 -0.00980325
1 30 -0.00946317
1 31 -0.00654292
1 32 -0.00333517
1 33 -0.00362556
1 34 -0.00474591
1 35 -0.00434119
1 36 -0.00328416
1 37 -0.00340823
1 38 -0.00538107
1 39 -0.00272085

2 0 -0.000740492
2 1 -0.00229428
2 2 -0.00143002
2 3 -0.000423192
2 4 -0.000339606
2 5 -0.00113797
2 6 -0.00255936
2 7 -0.00313945
2 8 -0.00423544
2 9 -0.0041395
2 10 -0.0041565
2 11 -0.00601586
2 12 -0.00636212
2 13 -0.00938451
2 14 -0.00913961
2 15 -0.0114512
2 16 -0.0114773
2 17 -0.0122643
2 18 -0.0108446
2 19 -0.0118578
2 20 -0.0117016
2 21 -0.0125537
2 22 -0.0115174
2 23 -0.0116078
2 24 -0.00898843
2 25 -0.0102586
2 26 -0.00918675
2 27 -0.00992766
2 28 -0.00790361
2 29 -0.00804423
2 30 -0.00704642
2 31 -0.00541605
2 32 -0.00683168
2 33 -0.00660328
2 34 -0.00573214
2 35 -0.00415493
2 36 -0.00325634
2 37 -0.0027881
2 38 -0.00135133
2 39 -0.000527609

3 0 0.000983745
3 1 0.00011172
3 2 -0.000423192
3 3 -0.00019823
3 4 0.000393194
3 5 0.00051481
3 6 0.000272934
3 7 -0.000479213
3 8 -0.0012621
3 9 -0.000807619
3 10 -0.00156619
3 11 -0.00299052
3 12 -0.00483533
3 13 -0.00654758
3 14 -0.00843533
3 15 -0.0114764
3 16 -0.0130033
3 17 -0.0137011
3 18 -0.0130679
3 19 -0.0128673
3 20 -0.0133893
3 21 -0.0137425
3 22 -0.0130846
3 23 -0.012164
3 24 -0.00959537
3 25 -0.0093371
3 26 -0.00807174
3 27 -0.00699733
3 28 -0.00665382
3 29 -0.00513141
3 30 -0.00322999
3 31 -0.00278267
3 32 -0.00466516
3 33 -0.0043855
3 34 -0.00375516
3 35 -0.00300196
3 36 -0.00229678
3 37 -0.00142968
3 38 0.000747935
3 39 0.000779684

4 0 0.000967159
4 1 0.000113749
4 2 -0.000339606
4 3 0.000393194
4 4 0.00202842
4 5 0.00212265
4 6 0.00213043
4 7 0.00139279
4 8 0.00130705
4 9 0.000356978
4 10 -0.000901035
4 11 -0.00291173
4 12 -0.00539272
4 13 -0.00652864
4 14 -0.00795402
4 15 -0.00950123
4 16 -0.0121147
4 17 -0.0143712
4 18 -0.0159583
4 19 -0.0159778
4 20 -0.0150802
4 21 -0.0147999
4 22 -0.0137173
4 23 -0.0115539
4 24 -0.0103718
4 25 -0.00865232
