-583.328  17750
-582.99  17800
-582.635  17850
-582.264  17900
-581.877  17950
-581.475  18000
-581.06  18050
-580.633  18100
-580.194  18150
-579.746  18200
-579.288  18250
-578.822  18300
-578.35  18350
-577.873  18400
-577.391  18450
-576.906  18500
-576.419  18550
-575.932  18600
-575.445  18650
-574.961  18700
-574.479  18750
-574.002  18800
-573.53  18850
-573.065  18900
-572.608  18950
-572.159  19000
-571.721  19050
-571.294  19100
-570.878  19150
-570.476  19200
-570.089  19250
-569.716  19300
-569.359  19350
-569.019  19400
-568.696  19450
-568.392  19500
-568.106  19550
-567.84  19600
-567.595  19650
-567.37  19700
-567.166  19750
-566.984  19800
-566.824  19850
-566.686  19900
-566.571  19950
-566.478  20000
-566.408  20050
-566.36  20100
-566.335  20150
-566.333  20200
-566.354  20250
-566.396  20300
-566.461  20350
-566.547  20400
-566.655  20450
-566.783  20500
-566.931  20550
-567.099  20600
-567.286  20650
-567.492  20700
-567.715  20750
-567.955  20800
-568.211  20850
-568.482  20900
-568.767  20950
-569.065  21000
-569.375  21050
-569.697  21100
-570.029  21150
-570.37  21200
-570.718  21250
-571.074  21300
-571.435  21350
-571.8  21400
-572.169  21450
-572.539  21500
-572.91  21550
-573.281  21600
-573.65  21650
-574.016  21700
-574.378  21750
-574.734  21800
-575.084  21850
-575.427  21900
-575.76  21950
-576.083  22000
-576.395  22050
-576.695  22100
-576.981  22150
-577.253  22200
-577.509  22250
-577.749  22300
-577.972  22350
-578.176  22400
-578.362  22450
-578.527  22500
-578.672  22550
-578.796  22600
-578.897  22650
-578.977  22700
-579.033  22750
-579.065  22800
-579.074  22850
-579.017  22950
-578.952  23000
-578.861  23050
-578.745  23100
-578.604  23150
-578.437  23200
-578.246  23250
-578.029  23300
-577.787  23350
-577.52  23400
-577.229  23450
-576.914  23500
-576.575  23550
-576.213  23600
-575.829  23650
-575.422  23700
-574.994  23750
-574.545  23800
-574.077  23850
-573.589  23900
-573.083  23950
-572.559  24000
-572.019  24050
-571.463  24100
-570.893  24150
-570.309  24200
-569.713  24250
-569.105  24300
-568.488  24350
-567.861  24400
-567.226  24450
-566.585  24500
-565.938  24550
-565.287  24600
-564.632  24650
-563.976  24700
-563.32  24750
-562.664  24800
-562.01  24850
-561.359  24900
-560.712  24950
-560.071  25000
-559.437  25050
-558.811  25100
-558.193  25150
-557.586  25200
-556.99  25250
-556.407  25300
-555.836  25350
-555.28  25400
-554.739  25450
-554.215  25500
-553.707  25550
-553.217  25600
-552.746  25650
-552.294  25700
-551.862  25750
-551.451  25800
-551.061  25850
-550.692  25900
-550.345  25950
-550.021  26000
-549.719  26050
-549.44  26100
-549.185  26150
-548.952  26200
-548.743  26250
-548.557  26300
-548.394  26350
-548.254  26400
-548.137  26450
-548.043  26500
-547.971  26550
-547.92  26600
-547.891  26650
-547.883  26700
-547.895  26750
-547.927  26800
-547.977  26850
-548.046  26900
-548.132  26950
-548.235  27000
-548.354  27050
-548.487  27100
-548.635  27150
-548.795  27200
-548.967  27250
-549.149  27300
-549.341  27350
-549.542  27400
-549.75  27450
-549.964  27500
-550.183  27550
-550.406  27600
-550.632  27650
-550.858  27700
-551.085  27750
-551.311  27800
-551.534  27850
-551.753  27900
-551.968  27950
-552.176  28000
-552.377  28050
-552.57  28100
-552.753  28150
-552.925  28200
-553.086  28250
-553.233  28300
-553.367  28350
-553.485  28400
-553.587  28450
-553.672  28500
-553.739  28550
-553.788  28600
-553.817  28650
-553.826  28700
-553.779  28800
-553.723  28850
-553.644  28900
-553.541  28950
-553.415  29000
-553.264  29050
-553.089  29100
-552.889  29150
-552.665  29200
-552.415  29250
-552.14  29300
-551.84  29350
-551.515  29400
-551.164  29450
-550.789  29500
-550.39  29550
-549.966  29600
-549.519  29650
-549.047  29700
-548.553  29750
-548.037  29800
-547.498  29850
-546.939  29900
-546.359  29950
-545.759  30000
-545.14  30050
-544.504  30100
-543.85  30150
-543.179  30200
-542.494  30250
-541.794  30300
-541.081  30350
-540.356  30400
-539.621  30450
-538.875  30500
-538.12  30550
-537.359  30600
-536.591  30650
-535.818  30700
-535.041  30750
-534.262  30800
-533.481  30850
-532.7  30900
-531.921  30950
-531.144  31000
-530.372  31050
-529.604  31100
-528.842  31150
-528.088  31200
-527.342  31250
-526.606  31300
-525.881  31350
-525.169  31400
-524.469  31450
-523.783  31500
-523.113  31550
-522.459  31600
-521.822  31650
-521.202  31700
-520.602  31750
-520.021  31800
-519.46  31850
-518.92  31900
-518.402  31950
-517.906  32000
-517.432  32050
-516.982  32100
-516.554  32150
-516.151  32200
-515.771  32250
-515.415  32300
-515.084  32350
-514.777  32400
-514.494  32450
-514.235  32500
-514  32550
-513.789  32600
-513.602  32650
-513.438  32700
-513.296  32750
-513.177  32800
-513.079  32850
-513.003  32900
-512.947  32950
-512.911  33000
-512.894  33050
-512.896  33100
-512.915  33150
-512.95  33200
-513.001  33250
-513.067  33300
-513.146  33350
-513.238  33400
-513.341  33450
-513.454  33500
-513.577  33550
-513.708  33600
-513.845  33650
-513.988  33700
-514.135  33750
-514.286  33800
-514.438  33850
-514.591  33900
-514.743  33950
-514.893  34000
-515.04  34050
-515.182  34100
-515.319  34150
-515.449  34200
-515.571  34250
-515.683  34300
-515.785  34350
-515.875  34400
-515.953  34450
-516.017  34500
-516.066  34550
-516.1  34600
-516.116  34650
-516.096  34750
-516.057  34800
-515.998  34850
-515.918  34900
-515.817  34950
-515.693  35000
-515.547  35050
-515.378  35100
-515.185  35150
-514.968  35200
-514.727  35250
-514.462  35300
-514.171  35350
-513.856  35400
-513.516  35450
-513.151  35500
-512.761  35550
-512.346  35600
-511.907  35650
-511.443  35700
-510.956  35750
-510.445  35800
-509.911  35850
-509.354  35900
-508.775  35950
-508.175  36000
-507.554  36050
-506.913  36100
-506.253  36150
-505.574  36200
-504.878  36250
-504.165  36300
-503.436  36350
-502.693  36400
-501.937  36450
-501.167  36500
-500.387  36550
-499.596  36600
-498.796  36650
-497.988  36700
-497.174  36750
-496.354  36800
-495.53  36850
-494.703  36900
-493.875  36950
-493.046  37000
-492.219  37050
-491.393  37100
-490.571  37150
-489.755  37200
-488.944  37250
-488.14  37300
-487.345  37350
-486.56  37400
-485.786  37450
-485.024  37500
-484.275  37550
-483.541  37600
-482.822  37650
-482.119  37700
-481.434  37750
-480.767  37800
-480.119  37850
-479.491  37900
-478.884  37950
-478.299  38000
-477.735  38050
-477.195  38100
-476.677  38150
-476.184  38200
-475.715  38250
-475.27  38300
-474.85  38350
-474.455  38400
-474.086  38450
-473.742  38500
-473.424  38550
-473.13  38600
-472.862  38650
-472.619  38700
-472.401  38750
-472.208  38800
-472.039  38850
-471.893  38900
-471.771  38950
-471.672  39000
-471.594  39050
-471.538  39100
-471.503  39150
-471.488  39200
-471.492  39250
-471.514  39300
