1 36 -0.0520166 7.08675e-05
1 37 -0.0520214 8.95399e-05
1 38 -0.0520272 0.000107351
1 39 -0.052034 0.000124129
1 40 -0.0520416 0.000139712
1 41 -0.0520501 0.000153951
1 42 -0.0520593 0.000166708
1 43 -0.0520691 0.000177861
1 44 -0.0520795 0.000187301
1 45 -0.0520903 0.000194939
1 46 -0.0521014 0.0002007
1 47 -0.0521128 0.000204529
1 48 -0.0521243 0.000206388
1 49 -0.0521359 0.000206259
1 50 -0.0521473 0.000204145
1 51 -0.0521586 0.000200064
1 52 -0.0521695 0.000194055
1 53 -0.05218 0.000186178
1 54 -0.0521899 0.000176506
1 55 -0.0521993 0.000165134
1 56 -0.0522079 0.000152171
1 57 -0.0522158 0.000137741
1 58 -0.0522228 0.000121984
1 59 -0.0522288 0.000105051
1 60 -0.0522339 8.71049e-05
1 61 -0.0522379 6.83196e-05
1 62 -0.0522409 4.88756e-05
1 63 -0.0522427 2.89605e-05

2 0 -0.0526756 1.3352e-05
2 1 -0.0526749 -2.15357e-05
2 2 -0.0526725 -5.62158e-05
2 3 -0.0526684 -9.0354e-05
2 4 -0.0526626 -0.000123621
2 5 -0.0526551 -0.000155697
2 6 -0.0526461 -0.000186271
2 7 -0.0526356 -0.00021505
2 8 -0.0526238 -0.000241756
2 9 -0.0526107 -0.000266133
2 10 -0.0525965 -0.000287944
2 11 -0.0525813 -0.00030698
2 12 -0.0525652 -0.000323059
2 13 -0.0525485 -0.000336025
2 14 -0.0525313 -0.000345753
2 15 -0.0525136 -0.000352151
2 16 -0.0524958 -0.000355157
2 17 -0.052478 -0.000354742
2 18 -0.0524604 -0.000350911
2 19 -0.052443 -0.000343701
2 20 -0.0524262 -0.000333182
2 21 -0.05241 -0.000319456
2 22 -0.0523946 -0.000302654
2 23 -0.0523801 -0.000282939
2 24 -0.0523668 -0.000260501
2 25 -0.0523547 -0.000235557
2 26 -0.0523439 -0.000208345
2 27 -0.0523346 -0.000179129
2 28 -0.0523268 -0.000148189
2 29 -0.0523206 -0.000115824
2 30 -0.052316 -8.23441e-05
2 31 -0.0523132 -4.80723e-05
2 32 -0.0523121 -1.3338e-05
2 33 -0.0523128 2.15245e-05
2 34 -0.0523152 5.618e-05
2 35 -0.0523193 9.02949e-05
2 36 -0.0523251 0.000123541
2 37 -0.0523326 0.000155599
2 38 -0.0523415 0.000186159
2 39 -0.052352 0.000214929
2 40 -0.0523638 0.00024163
2 41 -0.0523769 0.000266006
2 42 -0.052391 0.000287822
2 43 -0.0524062 0.000306868
2 44 -0.0524222 0.00032296
2 45 -0.0524389 0.000335944
2 46 -0.0524562 0.000345693
2 47 -0.0524738 0.000352114
2 48 -0.0524916 0.000355145
2 49 -0.0525094 0.000354755
2 50 -0.0525271 0.000350949
2 51 -0.0525445 0.000343762
2 52 -0.0525613 0.000333264
2 53 -0.0525775 0.000319556
2 54 -0.052593 0.000302768
2 55 -0.0526074 0.000283063
2 56 -0.0526208 0.00026063
2 57 -0.0526329 0.000235685
2 58 -0.0526437 0.000208469
2 59 -0.0526531 0.000179243
2 60 -0.0526609 0.00014829
2 61 -0.0526671 0.000115907
2 62 -0.0526717 8.24059e-05
2 63 -0.0526745 4.81109e-05

3 0 -0.0531014 1.67026e-05
3 1 -0.0531005 -3.13114e-05
3 2 -0.0530975 -7.90236e-05
3 3 -0.0530922 -0.000125974
3 4 -0.0530848 -0.00017171
3 5 -0.0530754 -0.000215791
3 6 -0.053064 -0.000257791
3 7 -0.0530507 -0.000297307
3 8 -0.0530357 -0.000333957
3 9 -0.0530192 -0.000367388
3 10 -0.0530012 -0.000397279
3 11 -0.0529819 -0.000423341
3 12 -0.0529616 -0.000445324
3 13 -0.0529404 -0.000463016
3 14 -0.0529186 -0.000476248
3 15 -0.0528963 -0.000484892
3 16 -0.0528738 -0.000488865
3 17 -0.0528512 -0.000488131
3 18 -0.0528289 -0.000482695
3 19 -0.0528069 -0.000472612
3 20 -0.0527856 -0.000457978
3 21 -0.0527651 -0.000438935
3 22 -0.0527456 -0.000415668
3 23 -0.0527274 -0.000388399
3 24 -0.0527105 -0.000357392
3 25 -0.0526952 -0.000322946
3 26 -0.0526816 -0.000285392
3 27 -0.0526698 -0.000245092
3 28 -0.0526599 -0.000202434
3 29 -0.0526521 -0.000157828
3 30 -0.0526464 -0.000111704
3 31 -0.0526428 -6.45052e-05
3 32 -0.0526415 -1.66859e-05
3 33 -0.0526423 3.12938e-05
3 34 -0.0526454 7.89725e-05
3 35 -0.0526506 0.000125891
3 36 -0.052658 0.000171599
3 37 -0.0526674 0.000215656
3 38 -0.0526788 0.000257638
3 39 -0.052692 0.00029714
3 40 -0.0527069 0.000333784
3 41 -0.0527235 0.000367216
3 42 -0.0527414 0.000397113
3 43 -0.0527606 0.000423189
3 44 -0.0527809 0.000445191
3 45 -0.0528021 0.000462908
3 46 -0.0528239 0.000476168
3 47 -0.0528462 0.000484844
3 48 -0.0528687 0.000488851
3 49 -0.0528913 0.000488151
3 50 -0.0529136 0.000482749
3 51 -0.0529356 0.000472697
3 52 -0.0529569 0.000458092
3 53 -0.0529775 0.000439073
3 54 -0.052997 0.000415824
3 55 -0.0530152 0.000388568
3 56 -0.0530321 0.000357567
3 57 -0.0530475 0.000323121
3 58 -0.0530612 0.00028556
3 59 -0.053073 0.000245247
3 60 -0.0530829 0.000202569
3 61 -0.0530907 0.000157939
3 62 -0.0530965 0.000111786
3 63 -0.0531 6.45555e-05

4 0 -0.053524 1.88542e-05
4 1 -0.053523 -3.9766e-05
4 2 -0.0535194 -9.80029e-05
4 3 -0.0535134 -0.000155295
4 4 -0.0535049 -0.00021109
4 5 -0.053494 -0.000264851
4 6 -0.0534809 -0.000316058
4 7 -0.0534657 -0.00036422
4 8 -0.0534485 -0.00040887
4 9 -0.0534295 -0.000449581
4 10 -0.0534088 -0.000485958
4 11 -0.0533867 -0.000517653
4 12 -0.0533634 -0.00054436
4 13 -0.0533391 -0.000565823
4 14 -0.053314 -0.000581834
4 15 -0.0532884 -0.000592241
4 16 -0.0532625 -0.000596943
4 17 -0.0532367 -0.000595896
4 18 -0.053211 -0.000589111
4 19 -0.0531858 -0.000576653
4 20 -0.0531614 -0.000558643
4 21 -0.0531378 -0.000535255
4 22 -0.0531155 -0.000506714
4 23 -0.0530946 -0.000473296
4 24 -0.0530752 -0.000435323
4 25 -0.0530576 -0.00039316
4 26 -0.053042 -0.000347213
4 27 -0.0530285 -0.000297926
4 28 -0.0530172 -0.000245771
4 29 -0.0530082 -0.000191252
4 30 -0.0530017 -0.000134893
4 31 -0.0529976 -7.72364e-05
4 32 -0.0529961 -1.88365e-05
4 33 -0.0529971 3.97446e-05
4 34 -0.0530006 9.79433e-05
4 35 -0.0530066 0.0001552
4 36 -0.0530151 0.000210963
4 37 -0.0530259 0.000264696
4 38 -0.053039 0.000315882
4 39 -0.0530542 0.000364029
4 40 -0.0530714 0.000408673
4 41 -0.0530904 0.000449384
4 42 -0.053111 0.00048577
4 43 -0.0531331 0.00051748
4 44 -0.0531564 0.00054421
4 45 -0.0531807 0.0005657
4 46 -0.0532057 0.000581744
4 47 -0.0532313 0.000592188
4 48 -0.0532571 0.000596928
4 49 -0.053283 0.000595921
4 50 -0.0533087 0.000589174
4 51 -0.0533339 0.000576752
4 52 -0.0533584 0.000558774
4 53 -0.0533819 0.000535413
4 54 -0.0534043 0.000506894
4 55 -0.0534253 0.00047349
4 56 -0.0534447 0.000435523
4 57 -0.0534623 0.00039336
4 58 -0.0534779 0.000347405
4 59 -0.0534915 0.000298102
4 60 -0.0535028 0.000245925
4 61 -0.0535118 0.000191378
4 62 -0.0535184 0.000134986
4 63 -0.0535224 7.72927e-05

5 0 -0.0539444 1.99485e-05
5 1 -0.0539432 -4.62718e-05
5 2 -0.0539394 -0.000112046
5 3 -0.0539328 -0.000176741
5 4 -0.0539236 -0.000239732
5 5 -0.0539118 -0.000300412
5 6 -0.0538975 -0.000358197
5 7 -0.053881 -0.000412529
5 8 -0.0538623 -0.000462886
5 9 -0.0538416 -0.000508782
5 10 -0.0538192 -0.000549776
5 11 -0.0537952 -0.000585472
5 12 -0.0537699 -0.000615527
5 13 -0.0537435 -0.000639652
5 14 -0.0537163 -0.000657615
5 15 -0.0536886 -0.000669243
5 16 -0.0536605 -0.000674425
5 17 -0.0536324 -0.000673113
5 18 -0.0536046 -0.000665318
5 19 -0.0535773 -0.000651116
5 20 -0.0535508 -0.000630645
5 21 -0.0535253 -0.000604103
5 22 -0.053501 -0.000571745
5 23 -0.0534783 -0.000533884
5 24 -0.0534574 -0.000490884
5 25 -0.0534383 -0.000443159
5 26 -0.0534214 -0.000391169
5 27 -0.0534067 -0.000335415
5 28 -0.0533945 -0.000276433
5 29 -0.0533848 -0.000214791
5 30 -0.0533777 -0.000151082
5 31 -0.0533733 -8.59199e-05
5 32 -0.0533717 -1.99308e-05
5 33 -0.0533728 4.62499e-05
5 34 -0.0533767 0.000111986
5 35 -0.0533832 0.000176644
5 36 -0.0533924 0.000239602
5 37 -0.0534042 0.000300255
5 38 -0.0534184 0.000358019
5 39 -0.0534349 0.000412337
5 40 -0.0534536 0.000462687
5 41 -0.0534742 0.000508584
5 42 -0.0534966 0.000549586
5 43 -0.0535205 0.000585297
5 44 -0.0535458 0.000615375
5 45 -0.0535722 0.000639529
5 46 -0.0535993 0.000657525
5 47 -0.0536271 0.00066919
5 48 -0.0536551 0.000674412
5 49 -0.0536832 0.000673138
5 50 -0.0537111 0.000665382
5 51 -0.0537384 0.000651217
5 52 -0.053765 0.000630779
5 53 -0.0537905 0.000604264
5 54 -0.0538147 0.000571927
5 55 -0.0538375 0.00053408
5 56 -0.0538585 0.000491087
5 57 -0.0538776 0.000443361
5 58 -0.0538945 0.000391363
5 59 -0.0539092 0.000335593
5 60 -0.0539215 0.000276588
5 61 -0.0539312 0.000214918
5 62 -0.0539383 0.000151176
5 63 -0.0539427 8.59766e-05

6 0 -0.0543666 2.01871e-05
6 1 -0.0543654 -5.05704e-05
6 2 -0.0543614 -0.00012084
6 3 -0.0543545 -0.000189946
6 4 -0.0543448 -0.000257221
6 5 -0.0543324 -0.000322017
6 6 -0.0543175 -0.00038371
6 7 -0.0543002 -0.000441705
6 8 -0.0542806 -0.000495443
6 9 -0.0542589 -0.000544408
6 10 -0.0542354 -0.000588127
6 11 -0.0542103 -0.000626179
6 12 -0.0541838 -0.000658199
6 13 -0.0541562 -0.000683878
6 14 -0.0541277 -0.000702969
6 15 -0.0540987 -0.000715288
6 16 -0.0540693 -0.000720719
6 17 -0.0540399 -0.000719208
6 18 -0.0540108 -0.000710772
6 19 -0.0539822 -0.00069549
6 20 -0.0539544 -0.000673513
6 21 -0.0539277 -0.00064505
6 22 -0.0539023 -0.000610378
6 23 -0.0538786 -0.00056983
6 24 -0.0538566 -0.000523796
6 25 -0.0538367 -0.000472721
6 26 -0.053819 -0.000417096
6 27 -0.0538037 -0.000357456
6 28 -0.0537909 -0.000294376
6 29 -0.0537807 -0.000228463
6 30 -0.0537733 -0.000160352
6 31 -0.0537688 -9.06975e-05
6 32 -0.0537671 -2.01702e-05
6 33 -0.0537682 5.0551e-05
6 34 -0.0537723 0.000120786
6 35 -0.0537792 0.000189858
6 36 -0.0537889 0.000257103
6 37 -0.0538012 0.000321874
6 38 -0.0538161 0.000383548
6 39 -0.0538334 0.000441529
6 40 -0.0538529 0.000495262
6 41 -0.0538745 0.000544227
6 42 -0.053898 0.000587953
6 43 -0.0539231 0.00062602
6 44 -0.0539495 0.000658061
6 45 -0.0539771 0.000683766
6 46 -0.0540056 0.000702887
6 47 -0.0540347 0.000715241
6 48 -0.054064 0.000720707
6 49 -0.0540934 0.000719232
6 50 -0.0541226 0.000710831
6 51 -0.0541512 0.000695583
6 52 -0.054179 0.000673635
6 53 -0.0542057 0.000645198
6 54 -0.0542311 0.000610545
6 55 -0.0542549 0.00057001
6 56 -0.0542769 0.000523983
6 57 -0.0542968 0.000472907
6 58 -0.0543146 0.000417273
6 59 -0.0543299 0.000357619
6 60 -0.0543428 0.000294519
6 61 -0.0543529 0.00022858
6 62 -0.0543603 0.000160438
6 63 -0.0543649 9.075e-05

7 0 -0.054792 1.97896e-05
7 1 -0.0547907 -5.26889e-05
7 2 -0.0547866 -0.00012466
7 3 -0.0547795 -0.000195429
7 4 -0.0547695 -0.000264316
7 5 -0.0547569 -0.000330655
7 6 -0.0547416 -0.000393809
7 7 -0.0547238 -0.000453168
7 8 -0.0547037 -0.00050816
7 9 -0.0546815 -0.000558257
7 10 -0.0546575 -0.000602974
7 11 -0.0546317 -0.000641883
7 12 -0.0546046 -0.000674608
7 13 -0.0545763 -0.000700835
7 14 -0.0545471 -0.000720311
7 15 -0.0545173 -0.000732849
7 16 -0.0544872 -0.000738328
7 17 -0.0544571 -0.000736697
7 18 -0.0544273 -0.000727971
7 19 -0.054398 -0.000712235
7 20 -0.0543695 -0.000689641
7 21 -0.0543422 -0.000660407
7 22 -0.0543162 -0.000624814
7 23 -0.0542919 -0.000583206
7 24 -0.0542694 -0.000535983
7 25 -0.054249 -0.000483601
7 26 -0.0542309 -0.000426564
7 27 -0.0542152 -0.000365421
7 28 -0.0542021 -0.00030076
7 29 -0.0541917 -0.000233205
7 30 -0.0541841 -0.000163405
7 31 -0.0541795 -9.20323e-05
7 32 -0.0541778 -1.9774e-05
7 33 -0.054179 5.26746e-05
7 34 -0.0541832 0.000124616
7 35 -0.0541902 0.000195358
7 36 -0.0542001 0.00026422
7 37 -0.0542128 0.000330539
7 38 -0.0542281 0.000393676
7 39 -0.0542458 0.000453023
7 40 -0.0542658 0.00050801
7 41 -0.054288 0.000558107
7 42 -0.054312 0.000602831
7 43 -0.0543377 0.000641752
7 44 -0.0543649 0.000674494
7 45 -0.0543931 0.000700742
7 46 -0.0544223 0.000720243
7 47 -0.0544521 0.000732809
7 48 -0.0544822 0.000738318
7 49 -0.0545123 0.000736717
7 50 -0.0545421 0.00072802
7 51 -0.0545714 0.000712312
7 52 -0.0545999 0.000689742
7 53 -0.0546273 0.000660529
7 54 -0.0546533 0.000624953
7 55 -0.0546776 0.000583356
7 56 -0.0547002 0.000536139
7 57 -0.0547206 0.000483756
7 58 -0.0547388 0.000426712
7 59 -0.0547545 0.000365557
7 60 -0.0547676 0.00030088
7 61 -0.054778 0.000233303
7 62 -0.0547856 0.000163478
7 63 -0.0547902 9.20774e-05

8 0 -0.0552239 1.8969e-05
8 1 -0.0552226 -5.2848e-05
8 2 -0.0552184 -0.000124156
8 3 -0.0552112 -0.000194268
8 4 -0.0552012 -0.000262508
8 5 -0.0551884 -0.000328218
8 6 -0.0551729 -0.000390767
8 7 -0.0551549 -0.000449551
8 8 -0.0551346 -0.000504004
8 9 -0.0551122 -0.000553602
8 10 -0.0550878 -0.000597866
8 11 -0.0550618 -0.000636371
8 12 -0.0550343 -0.000668746
8 13 -0.0550057 -0.000694679
8 14 -0.0549762 -0.000713922
8 15 -0.0549461 -0.000726287
8 16 -0.0549157 -0.000731658
8 17 -0.0548852 -0.000729983
8 18 -0.054855 -0.000721277
8 19 -0.0548254 -0.000705626
8 20 -0.0547967 -0.00068318
8 21 -0.054769 -0.000654155
8 22 -0.0547428 -0.000618832
8 23 -0.0547182 -0.00057755
8 24 -0.0546954 -0.000530708
8 25 -0.0546748 -0.000478757
8 26 -0.0546565 -0.000422196
8 27 -0.0546406 -0.000361571
8 28 -0.0546274 -0.000297465
8 29 -0.0546169 -0.000230496
8 30 -0.0546092 -0.000161308
8 31 -0.0546045 -9.05672e-05
8 32 -0.0546028 -1.89546e-05
8 33 -0.0546041 5.28403e-05
8 34 -0.0546083 0.000124127
8 35 -0.0546154 0.000194218
8 36 -0.0546255 0.00026244
8 37 -0.0546383 0.000328135
8 38 -0.0546537 0.000390671
8 39 -0.0546717 0.000449447
8 40 -0.0546919 0.000503895
8 41 -0.0547143 0.000553493
8 42 -0.0547386 0.000597762
8 43 -0.0547646 0.000636275
8 44 -0.0547921 0.000668662
8 45 -0.0548207 0.000694611
8 46 -0.0548502 0.000713872
8 47 -0.0548803 0.000726258
8 48 -0.0549107 0.00073165
8 49 -0.0549412 0.000729997
8 50 -0.0549713 0.000721313
8 51 -0.055001 0.000705682
8 52 -0.0550298 0.000683254
8 53 -0.0550574 0.000654245
8 54 -0.0550837 0.000618934
8 55 -0.0551083 0.000577661
8 56 -0.0551311 0.000530823
8 57 -0.0551518 0.000478872
8 58 -0.0551701 0.000422307
8 59 -0.055186 0.000361673
8 60 -0.0551993 0.000297555
8 61 -0.0552098 0.000230571
8 62 -0.0552174 0.000161364
8 63 -0.0552222 9.06031e-05

9 0 -0.0556628 1.79095e-05
9 1 -0.0556615 -5.13848e-05
9 2 -0.0556573 -0.000120184
9 3 -0.0556501 -0.000187826
9 4 -0.05564 -0.000253658
9 5 -0.0556271 -0.000317047
9 6 -0.0556115 -0.000377382
9 7 -0.0555935 -0.000434082
9 8 -0.0555731 -0.0004866
9 9 -0.0555505 -0.000534431
9 10 -0.0555261 -0.000577114
9 11 -0.0554999 -0.000614238
9 12 -0.0554723 -0.000645446
9 13 -0.0554435 -0.000670437
9 14 -0.0554139 -0.000688971
9 15 -0.0553836 -0.000700869
9 16 -0.055353 -0.000706017
9 17 -0.0553224 -0.000704366
9 18 -0.0552921 -0.000695931
9 19 -0.0552623 -0.000680794
9 20 -0.0552334 -0.000659101
9 21 -0.0552056 -0.000631062
9 22 -0.0551793 -0.000596945
9 23 -0.0551545 -0.000557081
9 24 -0.0551317 -0.000511852
9 25 -0.0551109 -0.000461695
9 26 -0.0550925 -0.000407092
9 27 -0.0550766 -0.00034857
9 28 -0.0550633 -0.000286692
9 29 -0.0550527 -0.000222053
9 30 -0.0550451 -0.000155277
9 31 -0.0550403 -8.70053e-05
9 32 -0.0550386 -1.78964e-05
9 33 -0.0550398 5.13848e-05
9 34 -0.0550441 0.000120171
9 35 -0.0550513 0.0001878
9 36 -0.0550614 0.000253622
9 37 -0.0550742 0.000317001
9 38 -0.0550898 0.000377328
9 39 -0.0551078 0.000434022
9 40 -0.0551282 0.000486537
9 41 -0.0551507 0.000534367
9 42 -0.0551751 0.000577053
9 43 -0.0552013 0.000614181
9 44 -0.0552288 0.000645396
9 45 -0.0552576 0.000670396
9 46 -0.0552872 0.000688941
9 47 -0.0553175 0.000700851
9 48 -0.0553481 0.000706012
9 49 -0.0553787 0.000704373
9 50 -0.055409 0.000695952
9 51 -0.0554388 0.000680827
9 52 -0.0554677 0.000659146
9 53 -0.0554955 0.000631116
9 54 -0.0555219 0.000597007
9 55 -0.0555467 0.000557148
9 56 -0.0555696 0.000511922
9 57 -0.0555903 0.000461765
9 58 -0.0556088 0.000407161
9 59 -0.0556247 0.000348634
9 60 -0.0556381 0.000286749
9 61 -0.0556486 0.000222101
9 62 -0.0556563 0.000155314
9 63 -0.0556611 8.70312e-05

10 0 -0.056111 1.67603e-05
10 1 -0.0561098 -4.86824e-05
10 2 -0.0561055 -0.000113656
10 3 -0.0560983 -0.000177536
10 4 -0.0560882 -0.000239705
10 5 -0.0560753 -0.000299566
10 6 -0.0560597 -0.000356541
10 7 -0.0560416 -0.000410083
10 8 -0.0560211 -0.000459675
10 9 -0.0559985 -0.00050484
10 10 -0.055974 -0.000545142
10 11 -0.0559477 -0.000580195
10 12 -0.05592 -0.000609659
10 13 -0.0558912 -0.000633252
10 14 -0.0558614 -0.000650746
10 15 -0.0558311 -0.000661972
10 16 -0.0558004 -0.000666823
10 17 -0.0557697 -0.000665253
10 18 -0.0557393 -0.000657275
10 19 -0.0557094 -0.000642967
10 20 -0.0556804 -0.000622468
10 21 -0.0556526 -0.000595974
10 22 -0.0556261 -0.00056374
10 23 -0.0556013 -0.000526077
10 24 -0.0555784 -0.000483349
10 25 -0.0555575 -0.000435965
10 26 -0.0555391 -0.000384384
10 27 -0.0555231 -0.000329101
10 28 -0.0555097 -0.000270648
10 29 -0.0554991 -0.00020959
10 30 -0.0554914 -0.000146513
10 31 -0.0554867 -8.20256e-05
10 32 -0.0554849 -1.67483e-05
10 33 -0.0554862 4.86903e-05
10 34 -0.0554904 0.00011366
10 35 -0.0554976 0.000177535
10 36 -0.0555077 0.0002397
10 37 -0.0555206 0.000299557
10 38 -0.0555362 0.00035653
10 39 -0.0555543 0.000410069
10 40 -0.0555747 0.000459659
10 41 -0.0555973 0.000504823
10 42 -0.0556218 0.000545125
10 43 -0.055648 0.000580178
10 44 -0.0556757 0.000609644
10 45 -0.0557045 0.000633238
10 46 -0.0557342 0.000650735
10 47 -0.0557646 0.000661965
10 48 -0.0557952 0.00066682
10 49 -0.0558259 0.000665253
10 50 -0.0558564 0.00065728
10 51 -0.0558862 0.000642977
10 52 -0.0559153 0.000622481
10 53 -0.0559431 0.000595991
10 54 -0.0559696 0.00056376
10 55 -0.0559945 0.0005261
10 56 -0.0560174 0.000483374
10 57 -0.0560383 0.000435991
10 58 -0.0560568 0.00038441
10 59 -0.0560728 0.000329126
10 60 -0.0560862 0.000270673
10 61 -0.0560968 0.000209612
10 62 -0.0561045 0.000146532
10 63 -0.0561093 8.20415e-05

11 0 -0.056568 1.5629e-05
11 1 -0.0565667 -4.51225e-05
11 2 -0.0565625 -0.00010544
11 3 -0.0565552 -0.000164742
11 4 -0.0565451 -0.000222457
11 5 -0.0565321 -0.000278031
11 6 -0.0565165 -0.000330927
11 7 -0.0564983 -0.000380636
11 8 -0.0564778 -0.00042668
11 9 -0.0564551 -0.000468616
11 10 -0.0564304 -0.000506038
11 11 -0.0564041 -0.000538588
11 12 -0.0563763 -0.00056595
11 13 -0.0563474 -0.000587863
11 14 -0.0563175 -0.000604114
11 15 -0.056287 -0.000614547
11 16 -0.0562562 -0.000619062
11 17 -0.0562254 -0.000617615
11 18 -0.0561948 -0.000610219
11 19 -0.0561648 -0.000596947
11 20 -0.0561357 -0.000577925
11 21 -0.0561077 -0.000553338
11 22 -0.0560811 -0.000523421
11 23 -0.0560562 -0.000488462
11 24 -0.0560331 -0.0004488
11 25 -0.0560122 -0.000404814
11 26 -0.0559937 -0.00035693
11 27 -0.0559776 -0.000305608
11 28 -0.0559642 -0.000251343
11 29 -0.0559535 -0.000194656
11 30 -0.0559458 -0.000136095
11 31 -0.055941 -7.62237e-05
11 32 -0.0559392 -1.56178e-05
11 33 -0.0559404 4.51384e-05
11 34 -0.0559447 0.00010546
11 35 -0.0559519 0.000164765
11 36 -0.0559621 0.000222484
11 37 -0.055975 0.000278059
11 38 -0.0559906 0.000330957
11 39 -0.0560088 0.000380667
11 40 -0.0560293 0.00042671
11 41 -0.0560519 0.000468644
11 42 -0.0560766 0.000506064
11 43 -0.0561029 0.00053861
11 44 -0.0561306 0.000565969
11 45 -0.0561596 0.000587877
11 46 -0.0561894 0.000604123
11 47 -0.0562199 0.000614551
11 48 -0.0562507 0.000619061
11 49 -0.0562815 0.000617609
11 50 -0.0563121 0.00061021
11 51 -0.0563421 0.000596934
11 52 -0.0563713 0.000577909
11 53 -0.0563993 0.000553319
11 54 -0.0564259 0.000523401
11 55 -0.0564508 0.000488442
11 56 -0.0564739 0.00044878
11 57 -0.0564948 0.000404797
11 58 -0.0565134 0.000356915
11 59 -0.0565295 0.000305596
11 60 -0.056543 0.000251335
11 61 -0.0565536 0.000194653
11 62 -0.0565614 0.000136097
11 63 -0.0565662 7.623e-05

12 0 -0.0570349 1.45866e-05
12 1 -0.0570336 -4.10473e-05
12 2 -0.0570294 -9.6286e-05
12 3 -0.0570221 -0.000150598
12 4 -0.0570119 -0.00020346
12 5 -0.0569989 -0.000254363
12 6 -0.0569832 -0.000302818
12 7 -0.0569649 -0.000348357
12 8 -0.0569442 -0.000390542
12 9 -0.0569214 -0.000428967
12 10 -0.0568966 -0.000463262
12 11 -0.0568701 -0.000493096
12 12 -0.0568422 -0.000518182
12 13 -0.056813 -0.000538278
12 14 -0.056783 -0.000553191
12 15 -0.0567523 -0.000562776
12 16 -0.0567213 -0.000566942
12 17 -0.0566902 -0.000565647
12 18 -0.0566595 -0.000558905
12 19 -0.0566293 -0.00054678
12 20 -0.0566 -0.000529389
12 21 -0.0565718 -0.000506898
12 22 -0.056545 -0.000479525
12 23 -0.0565199 -0.000447533
12 24 -0.0564967 -0.00041123
12 25 -0.0564756 -0.000370965
12 26 -0.0564569 -0.000327127
12 27 -0.0564407 -0.000280138
12 28 -0.0564272 -0.00023045
12 29 -0.0564165 -0.000178542
12 30 -0.0564086 -0.000124914
12 31 -0.0564038 -7.00825e-05
12 32 -0.056402 -1.45761e-05
