0 1
0.1 0.985595
0.2 0.943
0.3 0.874053
0.4 0.781716
0.5 0.669936
0.6 0.543456
0.7 0.407591
0.8 0.267972
0.9 0.130287
1 1.32683e-05
1.1 -0.117834
1.2 -0.21893
1.3 -0.299826
1.4 -0.3581
1.5 -0.392445
1.6 -0.402708
1.7 -0.389867
1.8 -0.355957
1.9 -0.303944
2 -0.237552
2.1 -0.161058
2.2 -0.0790685
2.3 0.00372617
2.4 0.0827866
2.5 0.153951
2.6 0.213637
2.7 0.259005
2.8 0.288085
2.9 0.299855
3 0.294259
3.1 0.272187
3.2 0.235398
3.3 0.186401
3.4 0.128299
3.5 0.0646031
3.6 -0.000964022
3.7 -0.0646798
3.8 -0.123023
3.9 -0.172862
4 -0.211616
4.1 -0.237384
4.2 -0.249033
4.3 -0.246243
4.4 -0.229507
4.5 -0.200087
4.6 -0.159924
4.7 -0.11152
4.8 -0.0577833
4.9 -0.00186365
5 0.0530324
5.1 0.103819
5.2 0.147703
5.3 0.18233
5.4 0.205915
5.5 0.217324
5.6 0.216133
5.7 0.202633
5.8 0.177807
5.9 0.14326
6 0.101117
6.1 0.0538995
6.2 0.00437282
6.3 -0.0446111
6.4 -0.0902762
6.5 -0.130078
6.6 -0.161843
6.7 -0.183885
6.8 -0.195096
6.9 -0.194997
7 -0.183757
7.1 -0.162176
7.2 -0.131628
7.3 -0.0939784
7.4 -0.0514689
7.5 -0.00658756
7.6 0.0380759
7.7 0.0799784
7.8 0.116767
7.9 0.146409
8 0.167305
8.1 0.178373
8.2 0.179101
8.3 0.169576
8.4 0.150463
8.5 0.122968
8.6 0.0887593
8.7 0.0498668
8.8 0.00856525
8.9 -0.0327598
9 -0.0717482
9.1 -0.106199
9.2 -0.134195
9.3 -0.154207
9.4 -0.165177
9.5 -0.166574
9.6 -0.158421
9.7 -0.141282
9.8 -0.116228
9.9 -0.0847744
10 -0.0487819
