0.093 0.987568 0.935311 0.844738 0.721553 0.573547
0.094 0.987299 0.933935 0.841517 0.715992 0.565465
0.095 0.987028 0.932545 0.838267 0.710391 0.557343
0.096 0.986754 0.931141 0.834989 0.70475 0.549183
0.097 0.986478 0.929723 0.831682 0.69907 0.540986
0.098 0.986198 0.928292 0.828348 0.693352 0.532753
0.099 0.985916 0.926847 0.824986 0.687596 0.524485
0.1 0.985631 0.925389 0.821596 0.681802 0.516184
0.101 0.985343 0.923917 0.818179 0.675972 0.507851
0.102 0.985052 0.922431 0.814734 0.670106 0.499488
0.103 0.984758 0.920932 0.811263 0.664205 0.491096
0.104 0.984461 0.91942 0.807764 0.658269 0.482675
0.105 0.984162 0.917894 0.804239 0.652298 0.474229
0.106 0.98386 0.916355 0.800687 0.646294 0.465757
0.107 0.983555 0.914803 0.797109 0.640256 0.457261
0.108 0.983247 0.913237 0.793505 0.634187 0.448743
0.109 0.982937 0.911659 0.789875 0.628085 0.440204
0.11 0.982623 0.910066 0.786219 0.621952 0.431645
0.111 0.982307 0.908461 0.782538 0.615789 0.423069
0.112 0.981988 0.906843 0.778831 0.609596 0.414475
0.113 0.981666 0.905211 0.775099 0.603373 0.405865
0.114 0.981342 0.903567 0.771343 0.597122 0.397241
0.115 0.981014 0.901909 0.767561 0.590843 0.388605
0.116 0.980684 0.900238 0.763756 0.584536 0.379957
0.117 0.980351 0.898555 0.759926 0.578203 0.371299
0.118 0.980015 0.896858 0.756072 0.571843 0.362632
0.119 0.979676 0.895149 0.752194 0.565458 0.353958
0.12 0.979335 0.893427 0.748292 0.559049 0.345278
0.121 0.978991 0.891692 0.744368 0.552614 0.336594
0.122 0.978644 0.889944 0.740419 0.546157 0.327906
0.123 0.978294 0.888184 0.736448 0.539676 0.319216
0.124 0.977941 0.886411 0.732455 0.533174 0.310526
0.125 0.977586 0.884625 0.728438 0.526649 0.301837
0.126 0.977227 0.882826 0.7244 0.520104 0.29315
0.127 0.976866 0.881016 0.720339 0.513539 0.284466
0.128 0.976503 0.879192 0.716256 0.506953 0.275788
0.129 0.976136 0.877356 0.712152 0.500349 0.267116
0.13 0.975767 0.875508 0.708026 0.493727 0.258451
0.131 0.975395 0.873647 0.70388 0.487087 0.249796
0.132 0.97502 0.871774 0.699712 0.48043 0.241151
0.133 0.974642 0.869889 0.695523 0.473757 0.232517
0.134 0.974261 0.867991 0.691314 0.467068 0.223897
0.135 0.973878 0.866081 0.687085 0.460364 0.215291
0.136 0.973492 0.864159 0.682836 0.453646 0.206701
0.137 0.973103 0.862225 0.678567 0.446915 0.198128
0.138 0.972712 0.860278 0.674278 0.44017 0.189573
0.139 0.972317 0.85832 0.66997 0.433413 0.181038
0.14 0.97192 0.85635 0.665643 0.426645 0.172524
0.141 0.97152 0.854367 0.661297 0.419865 0.164032
0.142 0.971118 0.852373 0.656933 0.413076 0.155563
0.143 0.970712 0.850367 0.65255 0.406276 0.14712
0.144 0.970304 0.848349 0.648149 0.399468 0.138703
0.145 0.969893 0.84632 0.64373 0.392652 0.130313
0.146 0.96948 0.844278 0.639293 0.385828 0.121952
0.147 0.969063 0.842225 0.634839 0.378997 0.113621
0.148 0.968644 0.84016 0.630368 0.37216 0.105321
0.149 0.968222 0.838084 0.62588 0.365318 0.0970538
0.15 0.967797 0.835996 0.621375 0.358471 0.0888203
0.151 0.96737 0.833897 0.616854 0.351619 0.0806217
0.152 0.96694 0.831786 0.612317 0.344764 0.0724593
0.153 0.966507 0.829664 0.607763 0.337907 0.0643343
0.154 0.966071 0.82753 0.603194 0.331047 0.056248
0.155 0.965633 0.825385 0.59861 0.324185 0.0482016
0.156 0.965191 0.823229 0.59401 0.317323 0.0401962
0.157 0.964747 0.821062 0.589396 0.310461 0.032233
0.158 0.964301 0.818883 0.584767 0.303599 0.0243132
0.159 0.963852 0.816694 0.580123 0.296739 0.0164379
0.16 0.963399 0.814493 0.575465 0.28988 0.00860844
0.161 0.962945 0.812281 0.570794 0.283024 0.000825803
0.162 0.962487 0.810059 0.566108 0.276171 -0.00690883
0.163 0.962027 0.807825 0.561409 0.269322 -0.0145943
0.164 0.961564 0.805581 0.556697 0.262478 -0.0222296
0.165 0.961098 0.803325 0.551972 0.255639 -0.0298135
0.166 0.96063 0.801059 0.547235 0.248806 -0.0373449
0.167 0.960158 0.798783 0.542485 0.241979 -0.0448228
0.168 0.959685 0.796495 0.537723 0.235159 -0.0522461
0.169 0.959208 0.794197 0.532949 0.228348 -0.0596138
0.17 0.958729 0.791889 0.528164 0.221545 -0.0669247
0.171 0.958247 0.78957 0.523367 0.214751 -0.0741779
0.172 0.957762 0.78724 0.518559 0.207967 -0.0813723
0.173 0.957275 0.784901 0.51374 0.201194 -0.0885069
0.174 0.956784 0.78255 0.508911 0.194431 -0.0955808
0.175 0.956292 0.78019 0.504071 0.187681 -0.102593
0.176 0.955796 0.777819 0.499221 0.180943 -0.109542
0.177 0.955298 0.775438 0.494362 0.174218 -0.116428
0.178 0.954797 0.773047 0.489493 0.167507 -0.123249
0.179 0.954293 0.770646 0.484614 0.16081 -0.130004
0.18 0.953787 0.768235 0.479727 0.154128 -0.136693
0.181 0.953278 0.765814 0.474831 0.147462 -0.143314
0.182 0.952767 0.763383 0.469926 0.140812 -0.149867
0.183 0.952252 0.760942 0.465014 0.134179 -0.156351
0.184 0.951735 0.758491 0.460093 0.127564 -0.162765
0.185 0.951215 0.756031 0.455165 0.120966 -0.169108
0.186 0.950693 0.753561 0.450229 0.114388 -0.175379
0.187 0.950168 0.751081 0.445286 0.107829 -0.181577
0.188 0.94964 0.748591 0.440336 0.10129 -0.187702
0.189 0.94911 0.746093 0.43538 0.0947715 -0.193753
0.19 0.948577 0.743584 0.430417 0.0882744 -0.199729
0.191 0.948041 0.741066 0.425448 0.0817991 -0.205629
0.192 0.947503 0.738539 0.420474 0.0753464 -0.211452
0.193 0.946962 0.736003 0.415494 0.0689167 -0.217199
0.194 0.946418 0.733457 0.410508 0.0625107 -0.222867
0.195 0.945872 0.730902 0.405518 0.056129 -0.228457
0.196 0.945323 0.728338 0.400522 0.0497721 -0.233967
0.197 0.944771 0.725765 0.395523 0.0434407 -0.239397
0.198 0.944217 0.723183 0.390519 0.0371353 -0.244747
0.199 0.94366 0.720592 0.385511 0.0308565 -0.250015
0.2 0.9431 0.717992 0.380499 0.0246049 -0.255201
0.201 0.942538 0.715384 0.375484 0.0183811 -0.260305
0.202 0.941973 0.712766 0.370466 0.0121857 -0.265325
0.203 0.941405 0.71014 0.365445 0.00601909 -0.270262
0.204 0.940835 0.707505 0.360421 -0.000118009 -0.275114
0.205 0.940263 0.704861 0.355395 -0.00622508 -0.279881
0.206 0.939687 0.702209 0.350367 -0.0123016 -0.284563
0.207 0.939109 0.699549 0.345337 -0.0183469 -0.289159
0.208 0.938528 0.69688 0.340306 -0.0243606 -0.293669
0.209 0.937945 0.694202 0.335273 -0.0303421 -0.298092
0.21 0.937359 0.691517 0.33024 -0.0362908 -0.302427
0.211 0.936771 0.688823 0.325205 -0.0422062 -0.306674
0.212 0.93618 0.686121 0.32017 -0.0480878 -0.310834
0.213 0.935586 0.68341 0.315135 -0.053935 -0.314904
0.214 0.934989 0.680692 0.3101 -0.0597474 -0.318886
0.215 0.934391 0.677966 0.305065 -0.0655244 -0.322778
0.216 0.933789 0.675231 0.300031 -0.0712654 -0.32658
0.217 0.933185 0.672489 0.294997 -0.0769701 -0.330292
0.218 0.932578 0.669739 0.289965 -0.0826379 -0.333914
0.219 0.931969 0.666982 0.284934 -0.0882683 -0.337444
0.22 0.931357 0.664216 0.279905 -0.0938608 -0.340884
0.221 0.930742 0.661443 0.274878 -0.0994149 -0.344232
0.222 0.930125 0.658663 0.269852 -0.10493 -0.347489
0.223 0.929505 0.655874 0.26483 -0.110406 -0.350653
0.224 0.928883 0.653079 0.259809 -0.115842 -0.353726
0.225 0.928258 0.650276 0.254792 -0.121238 -0.356706
0.226 0.927631 0.647466 0.249778 -0.126593 -0.359594
0.227 0.927001 0.644648 0.244768 -0.131907 -0.362389
0.228 0.926368 0.641823 0.239761 -0.137179 -0.365091
0.229 0.925733 0.638991 0.234759 -0.142409 -0.3677
0.23 0.925095 0.636152 0.22976 -0.147597 -0.370216
0.231 0.924455 0.633306 0.224766 -0.152741 -0.372639
0.232 0.923812 0.630453 0.219777 -0.157843 -0.374968
0.233 0.923167 0.627594 0.214793 -0.1629 -0.377204
0.234 0.922519 0.624727 0.209814 -0.167913 -0.379347
0.235 0.921868 0.621854 0.204841 -0.172882 -0.381396
0.236 0.921215 0.618974 0.199874 -0.177805 -0.383352
0.237 0.920559 0.616087 0.194913 -0.182683 -0.385214
0.238 0.919901 0.613194 0.189958 -0.187515 -0.386982
0.239 0.91924 0.610294 0.185009 -0.192301 -0.388657
0.24 0.918577 0.607388 0.180068 -0.19704 -0.390239
0.241 0.917911 0.604475 0.175133 -0.201732 -0.391727
0.242 0.917243 0.601556 0.170206 -0.206376 -0.393122
0.243 0.916572 0.598631 0.165287 -0.210973 -0.394424
0.244 0.915899 0.5957 0.160375 -0.215522 -0.395633
0.245 0.915223 0.592762 0.155471 -0.220022 -0.396749
0.246 0.914545 0.589819 0.150576 -0.224473 -0.397772
0.247 0.913864 0.586869 0.14569 -0.228876 -0.398702
0.248 0.91318 0.583914 0.140812 -0.233228 -0.39954
0.249 0.912494 0.580953 0.135943 -0.237531 -0.400286
0.25 0.911806 0.577986 0.131084 -0.241783 -0.40094
0.251 0.911115 0.575013 0.126234 -0.245985 -0.401502
0.252 0.910421 0.572035 0.121395 -0.250137 -0.401973
0.253 0.909725 0.569051 0.116565 -0.254237 -0.402352
0.254 0.909027 0.566061 0.111746 -0.258285 -0.40264
0.255 0.908326 0.563066 0.106937 -0.262282 -0.402838
0.256 0.907622 0.560066 0.102139 -0.266227 -0.402945
0.257 0.906916 0.55706 0.097352 -0.27012 -0.402962
0.258 0.906208 0.554049 0.0925765 -0.27396 -0.40289
0.259 0.905497 0.551033 0.0878125 -0.277747 -0.402728
0.26 0.904784 0.548012 0.0830603 -0.281481 -0.402477
0.261 0.904068 0.544986 0.0783202 -0.285161 -0.402138
0.262 0.90335 0.541954 0.0735923 -0.288788 -0.40171
0.263 0.902629 0.538918 0.0688769 -0.292361 -0.401195
0.264 0.901905 0.535877 0.0641743 -0.29588 -0.400592
0.265 0.90118 0.532831 0.0594847 -0.299345 -0.399903
0.266 0.900451 0.529781 0.0548083 -0.302755 -0.399128
0.267 0.899721 0.526726 0.0501454 -0.30611 -0.398266
0.268 0.898988 0.523666 0.0454961 -0.30941 -0.397319
0.269 0.898252 0.520601 0.0408607 -0.312655 -0.396287
0.27 0.897514 0.517533 0.0362395 -0.315844 -0.395171
0.271 0.896774 0.51446 0.0316327 -0.318978 -0.393972
0.272 0.896031 0.511382 0.0270405 -0.322056 -0.392689
0.273 0.895285 0.5083 0.0224631 -0.325079 -0.391323
0.274 0.894538 0.505214 0.0179008 -0.328045 -0.389875
0.275 0.893787 0.502124 0.0133537 -0.330954 -0.388346
0.276 0.893035 0.49903 0.00882216 -0.333807 -0.386736
0.277 0.89228 0.495932 0.00430635 -0.336604 -0.385046
0.278 0.891522 0.49283 -0.000193511 -0.339344 -0.383276
0.279 0.890762 0.489725 -0.0046772 -0.342027 -0.381427
0.28 0.89 0.486615 -0.0091445 -0.344652 -0.379501
0.281 0.889235 0.483502 -0.0135952 -0.347221 -0.377496
0.282 0.888468 0.480385 -0.0180291 -0.349732 -0.375415
0.283 0.887699 0.477264 -0.0224459 -0.352186 -0.373257
0.284 0.886927 0.474141 -0.0268454 -0.354582 -0.371025
0.285 0.886152 0.471013 -0.0312275 -0.356921 -0.368717
0.286 0.885376 0.467882 -0.0355919 -0.359202 -0.366336
0.287 0.884596 0.464748 -0.0399385 -0.361425 -0.363881
0.288 0.883815 0.461611 -0.0442669 -0.363591 -0.361354
0.289 0.883031 0.458471 -0.048577 -0.365698 -0.358755
0.29 0.882245 0.455327 -0.0528686 -0.367747 -0.356086
0.291 0.881456 0.452181 -0.0571414 -0.369739 -0.353346
0.292 0.880665 0.449031 -0.0613954 -0.371672 -0.350537
0.293 0.879872 0.445879 -0.0656302 -0.373547 -0.34766
0.294 0.879076 0.442724 -0.0698456 -0.375363 -0.344716
0.295 0.878278 0.439566 -0.0740416 -0.377122 -0.341704
0.296 0.877477 0.436405 -0.0782178 -0.378822 -0.338627
0.297 0.876674 0.433242 -0.082374 -0.380464 -0.335485
0.298 0.875869 0.430076 -0.0865102 -0.382048 -0.332279
0.299 0.875061 0.426908 -0.090626 -0.383573 -0.329009
0.3 0.874251 0.423737 -0.0947213 -0.38504 -0.325678
0.301 0.873439 0.420564 -0.0987959 -0.386448 -0.322285
0.302 0.872625 0.417389 -0.10285 -0.387799 -0.318831
0.303 0.871808 0.414212 -0.106882 -0.389091 -0.315318
0.304 0.870988 0.411032 -0.110894 -0.390324 -0.311747
0.305 0.870167 0.407851 -0.114883 -0.3915 -0.308117
0.306 0.869343 0.404667 -0.118852 -0.392617 -0.304431
0.307 0.868516 0.401482 -0.122798 -0.393677 -0.30069
0.308 0.867688 0.398294 -0.126723 -0.394678 -0.296894
0.309 0.866857 0.395105 -0.130625 -0.395621 -0.293044
0.31 0.866024 0.391914 -0.134505 -0.396506 -0.289141
0.311 0.865188 0.388722 -0.138362 -0.397333 -0.285186
0.312 0.86435 0.385528 -0.142196 -0.398103 -0.281181
0.313 0.86351 0.382333 -0.146008 -0.398815 -0.277126
0.314 0.862668 0.379136 -0.149797 -0.399469 -0.273022
0.315 0.861823 0.375937 -0.153562 -0.400066 -0.268871
0.316 0.860976 0.372738 -0.157304 -0.400605 -0.264672
0.317 0.860127 0.369537 -0.161022 -0.401087 -0.260429
0.318 0.859275 0.366335 -0.164717 -0.401511 -0.25614
0.319 0.858421 0.363132 -0.168388 -0.401879 -0.251808
0.32 0.857565 0.359928 -0.172034 -0.40219 -0.247434
0.321 0.856707 0.356723 -0.175657 -0.402444 -0.243018
0.322 0.855846 0.353517 -0.179255 -0.402641 -0.238562
0.323 0.854983 0.35031 -0.182828 -0.402782 -0.234067
0.324 0.854118 0.347103 -0.186377 -0.402867 -0.229534
0.325 0.85325 0.343895 -0.189901 -0.402895 -0.224963
0.326 0.852381 0.340686 -0.1934 -0.402867 -0.220356
0.327 0.851509 0.337477 -0.196873 -0.402784 -0.215715
0.328 0.850634 0.334267 -0.200322 -0.402645 -0.211039
0.329 0.849758 0.331057 -0.203744 -0.40245 -0.206331
0.33 0.848879 0.327847 -0.207142 -0.4022 -0.201592
0.331 0.847998 0.324636 -0.210513 -0.401895 -0.196821
0.332 0.847115 0.321425 -0.213859 -0.401536 -0.192022
0.333 0.84623 0.318214 -0.217178 -0.401121 -0.187194
0.334 0.845342 0.315003 -0.220472 -0.400652 -0.182339
0.335 0.844452 0.311793 -0.223739 -0.400129 -0.177458
0.336 0.84356 0.308582 -0.226979 -0.399552 -0.172551
0.337 0.842666 0.305371 -0.230193 -0.398921 -0.167622
0.338 0.841769 0.30216 -0.233381 -0.398237 -0.162669
0.339 0.840871 0.29895 -0.236541 -0.3975 -0.157695
0.34 0.83997 0.29574 -0.239674 -0.396709 -0.1527
0.341 0.839067 0.292531 -0.242781 -0.395866 -0.147686
0.342 0.838161 0.289322 -0.24586 -0.39497 -0.142654
0.343 0.837254 0.286114 -0.248911 -0.394022 -0.137605
0.344 0.836344 0.282906 -0.251936 -0.393022 -0.13254
0.345 0.835433 0.279699 -0.254932 -0.391971 -0.12746
0.346 0.834518 0.276493 -0.257901 -0.390868 -0.122367
0.347 0.833602 0.273288 -0.260842 -0.389714 -0.117261
0.348 0.832684 0.270083 -0.263755 -0.388509 -0.112143
0.349 0.831763 0.26688 -0.26664 -0.387254 -0.107015
0.35 0.830841 0.263678 -0.269497 -0.385948 -0.101879
0.351 0.829916 0.260476 -0.272325 -0.384593 -0.0967337
0.352 0.828989 0.257276 -0.275125 -0.383188 -0.091582
0.353 0.82806 0.254077 -0.277897 -0.381735 -0.0864245
0.354 0.827128 0.25088 -0.28064 -0.380232 -0.0812623
0.355 0.826195 0.247684 -0.283354 -0.37868 -0.0760966
0.356 0.825259 0.244489 -0.28604 -0.377081 -0.0709286
0.357 0.824322 0.241296 -0.288696 -0.375433 -0.0657592
0.358 0.823382 0.238104 -0.291324 -0.373738 -0.0605897
0.359 0.82244 0.234915 -0.293922 -0.371996 -0.055421
0.36 0.821496 0.231726 -0.296491 -0.370207 -0.0502545
0.361 0.82055 0.22854 -0.299031 -0.368372 -0.0450911
0.362 0.819601 0.225356 -0.301542 -0.366491 -0.0399319
0.363 0.818651 0.222173 -0.304023 -0.364564 -0.0347781
0.364 0.817698 0.218993 -0.306474 -0.362591 -0.0296307
0.365 0.816744 0.215814 -0.308896 -0.360574 -0.0244909
0.366 0.815787 0.212638 -0.311288 -0.358512 -0.0193596
0.367 0.814828 0.209464 -0.313651 -0.356406 -0.0142381
0.368 0.813867 0.206292 -0.315983 -0.354257 -0.0091273
0.369 0.812904 0.203122 -0.318286 -0.352064 -0.00402836
0.37 0.811939 0.199955 -0.320558 -0.349828 0.00105767
0.371 0.810972 0.19679 -0.322801 -0.347549 0.00612975
0.372 0.810003 0.193628 -0.325013 -0.345229 0.0111868
0.373 0.809031 0.190469 -0.327195 -0.342866 0.0162278
0.374 0.808058 0.187312 -0.329347 -0.340463 0.0212517
0.375 0.807082 0.184158 -0.331468 -0.338018 0.0262574
0.376 0.806105 0.181007 -0.333559 -0.335534 0.031244
0.377 0.805125 0.177858 -0.335619 -0.333009 0.0362104
0.378 0.804144 0.174713 -0.337649 -0.330445 0.0411555
0.379 0.80316 0.17157 -0.339648 -0.327841 0.0460784
0.38 0.802174 0.168431 -0.341617 -0.325199 0.0509781
0.381 0.801187 0.165294 -0.343555 -0.322519 0.0558536
0.382 0.800197 0.162161 -0.345462 -0.319801 0.0607039
0.383 0.799205 0.159031 -0.347338 -0.317045 0.065528
0.384 0.798211 0.155905 -0.349184 -0.314253 0.0703249
0.385 0.797216 0.152782 -0.350998 -0.311425 0.0750937
0.386 0.796218 0.149662 -0.352782 -0.30856 0.0798334
0.387 0.795218 0.146546 -0.354535 -0.305661 0.0845431
0.388 0.794216 0.143433 -0.356256 -0.302726 0.0892218
0.389 0.793212 0.140324 -0.357947 -0.299756 0.0938686
0.39 0.792206 0.137219 -0.359606 -0.296753 0.0984826
0.391 0.791199 0.134117 -0.361234 -0.293716 0.103063
0.392 0.790189 0.13102 -0.362832 -0.290647 0.107608
0.393 0.789177 0.127926 -0.364397 -0.287544 0.112119
0.394 0.788163 0.124836 -0.365932 -0.28441 0.116592
0.395 0.787147 0.121751 -0.367436 -0.281244 0.121029
0.396 0.78613 0.118669 -0.368908 -0.278047 0.125427
0.397 0.78511 0.115592 -0.370349 -0.27482 0.129786
0.398 0.784088 0.112518 -0.371758 -0.271562 0.134105
0.399 0.783065 0.109449 -0.373137 -0.268275 0.138384
0.4 0.782039 0.106385 -0.374483 -0.264959 0.142621
0.401 0.781011 0.103325 -0.375799 -0.261615 0.146816
0.402 0.779982 0.100269 -0.377083 -0.258242 0.150968
0.403 0.778951 0.097218 -0.378336 -0.254842 0.155076
0.404 0.777917 0.0941714 -0.379557 -0.251415 0.159139
0.405 0.776882 0.0911296 -0.380747 -0.247962 0.163156
0.406 0.775845 0.0880925 -0.381906 -0.244483 0.167128
0.407 0.774806 0.0850601 -0.383033 -0.240978 0.171052
0.408 0.773765 0.0820327 -0.384129 -0.237449 0.174929
0.409 0.772722 0.0790101 -0.385193 -0.233895 0.178757
0.41 0.771677 0.0759925 -0.386226 -0.230317 0.182537
0.411 0.77063 0.07298 -0.387228 -0.226716 0.186266
0.412 0.769581 0.0699725 -0.388198 -0.223093 0.189945
0.413 0.768531 0.0669703 -0.389137 -0.219447 0.193573
0.414 0.767478 0.0639732 -0.390044 -0.215779 0.197148
0.415 0.766424 0.0609814 -0.390921 -0.212091 0.200672
0.416 0.765368 0.057995 -0.391765 -0.208382 0.204142
0.417 0.76431 0.055014 -0.392579 -0.204652 0.207558
0.418 0.76325 0.0520385 -0.393361 -0.200904 0.21092
0.419 0.762188 0.0490684 -0.394112 -0.197136 0.214227
0.42 0.761124 0.046104 -0.394832 -0.19335 0.217479
0.421 0.760058 0.0431452 -0.39552 -0.189546 0.220674
0.422 0.758991 0.0401922 -0.396177 -0.185725 0.223813
0.423 0.757922 0.0372448 -0.396803 -0.181888 0.226894
0.424 0.75685 0.0343034 -0.397398 -0.178033 0.229918
0.425 0.755778 0.0313678 -0.397962 -0.174164 0.232883
0.426 0.754703 0.0284381 -0.398494 -0.170279 0.235789
0.427 0.753626 0.0255145 -0.398996 -0.16638 0.238637
0.428 0.752548 0.0225969 -0.399467 -0.162466 0.241424
0.429 0.751467 0.0196854 -0.399906 -0.15854 0.244151
0.43 0.750385 0.0167801 -0.400315 -0.1546 0.246818
0.431 0.749301 0.0138811 -0.400693 -0.150648 0.249423
0.432 0.748215 0.0109883 -0.40104 -0.146685 0.251967
0.433 0.747128 0.00810194 -0.401356 -0.14271 0.254449
0.434 0.746039 0.00522196 -0.401642 -0.138724 0.256868
0.435 0.744947 0.00234845 -0.401897 -0.134729 0.259225
0.436 0.743854 -0.000518541 -0.402121 -0.130724 0.261519
0.437 0.74276 -0.00337894 -0.402314 -0.12671 0.263749
0.438 0.741663 -0.0062327 -0.402477 -0.122687 0.265915
0.439 0.740565 -0.00907977 -0.40261 -0.118657 0.268017
0.44 0.739465 -0.0119201 -0.402712 -0.114619 0.270055
0.441 0.738363 -0.0147536 -0.402784 -0.110575 0.272028
0.442 0.73726 -0.0175802 -0.402826 -0.106524 0.273936
0.443 0.736154 -0.0203999 -0.402837 -0.102468 0.275779
0.444 0.735047 -0.0232127 -0.402818 -0.0984066 0.277556
0.445 0.733938 -0.0260183 -0.402769 -0.0943407 0.279268
0.446 0.732828 -0.028817 -0.40269 -0.0902709 0.280913
0.447 0.731715 -0.0316084 -0.402582 -0.0861977 0.282492
0.448 0.730601 -0.0343927 -0.402443 -0.0821216 0.284005
0.449 0.729485 -0.0371697 -0.402274 -0.0780431 0.285451
0.45 0.728368 -0.0399394 -0.402076 -0.073963 0.286831
0.451 0.727249 -0.0427017 -0.401849 -0.0698816 0.288143
0.452 0.726128 -0.0454567 -0.401591 -0.0657995 0.289389
0.453 0.725005 -0.0482041 -0.401304 -0.0617174 0.290567
0.454 0.723881 -0.050944 -0.400988 -0.0576356 0.291678
